Sample_Origin,Cell_type.refined,Cell_subtype,n_cells,mean_score,median_score,sd_score,score
nLung,Myeloid cells,CD1c+ DCs,880,0.1563725,0.13862944,0.10496663,refined_c1q_macrophage
nLung,Myeloid cells,Monocytes,2319,0.1037446,0.092419624,0.07470303,refined_c1q_macrophage
nLung,Myeloid cells,mo-Mac,808,0.35193822,0.19045612,0.39053586,refined_c1q_macrophage
nLung,T/NK cells,CD4+ Th,3101,0.057894237,0.046209812,0.04757864,refined_c1q_macrophage
nLung,T/NK cells,CD8 low T,680,0.049683914,0.046209812,0.043346148,refined_c1q_macrophage
nLung,T/NK cells,Cytotoxic CD8+ T,2041,0.061813284,0.046209812,0.049320217,refined_c1q_macrophage
nLung,T/NK cells,Exhausted CD8+ T,177,0.056438774,0.046209812,0.050036035,refined_c1q_macrophage
nLung,T/NK cells,NK,4752,0.04156806,0.023104906,0.0388742,refined_c1q_macrophage
nLung,T/NK cells,Naive CD4+ T,280,0.057364374,0.046209812,0.04486002,refined_c1q_macrophage
nLung,T/NK cells,Treg,196,0.069810115,0.06452002,0.056920234,refined_c1q_macrophage
nLung,T/NK cells,Undetermined,106,0.11690007,0.09634573,0.08124852,refined_c1q_macrophage
nLung,,,6614,0.0564292,0.046209812,0.08210292,refined_c1q_macrophage
tL/B,B lymphocytes,Follicular B cells,382,0.024461051,0.023104906,0.024446694,refined_c1q_macrophage
tL/B,Epithelial cells,Malignant cells,6400,0.26643938,0.21579637,0.20590825,refined_c1q_macrophage
tL/B,Epithelial cells,,182,0.15355508,0.14255553,0.1064161,refined_c1q_macrophage
tL/B,Myeloid cells,Monocytes,499,0.07380638,0.06931472,0.053436156,refined_c1q_macrophage
tL/B,Myeloid cells,Undetermined,195,0.13224103,0.06931472,0.1555093,refined_c1q_macrophage
tL/B,Myeloid cells,mo-Mac,460,0.5919557,0.48095572,0.50702745,refined_c1q_macrophage
tL/B,T/NK cells,CD4+ Th,252,0.026108373,0.023104906,0.028669043,refined_c1q_macrophage
tL/B,T/NK cells,CD8 low T,342,0.023969032,0.023104906,0.024419848,refined_c1q_macrophage
tL/B,T/NK cells,Cytotoxic CD8+ T,290,0.022402953,0.023104906,0.023207093,refined_c1q_macrophage
tL/B,T/NK cells,Exhausted CD8+ T,397,0.029904466,0.023104906,0.029091738,refined_c1q_macrophage
tL/B,T/NK cells,NK,406,0.025137706,0.023104906,0.027301157,refined_c1q_macrophage
tL/B,T/NK cells,Naive CD4+ T,410,0.027478462,0.023104906,0.02826382,refined_c1q_macrophage
tL/B,T/NK cells,Naive CD8+ T,105,0.023437127,0.023104906,0.02204895,refined_c1q_macrophage
tL/B,T/NK cells,Treg,346,0.03732805,0.023104906,0.03497043,refined_c1q_macrophage
tL/B,,,963,0.025701363,0.023104906,0.029085482,refined_c1q_macrophage
tLung,B lymphocytes,Follicular B cells,3580,0.0309755,0.023104906,0.030287448,refined_c1q_macrophage
tLung,B lymphocytes,MALT B cells,1126,0.102808654,0.092419624,0.06341963,refined_c1q_macrophage
tLung,B lymphocytes,Plasma cells,314,0.02884869,0.023104906,0.029932912,refined_c1q_macrophage
tLung,B lymphocytes,Undetermined,130,0.06760028,0.059725318,0.045953836,refined_c1q_macrophage
tLung,Endothelial cells,Stalk-like ECs,103,0.17331764,0.15214494,0.10688646,refined_c1q_macrophage
tLung,Endothelial cells,Tip-like ECs,168,0.11136475,0.092419624,0.07786628,refined_c1q_macrophage
tLung,Endothelial cells,Tumor ECs,274,0.15737754,0.13862944,0.106513746,refined_c1q_macrophage
tLung,Epithelial cells,tS1,3270,0.23112036,0.21579637,0.14094277,refined_c1q_macrophage
tLung,Epithelial cells,tS2,3018,0.38881418,0.3618639,0.21065861,refined_c1q_macrophage
tLung,Epithelial cells,,918,0.29803982,0.25808007,0.21197996,refined_c1q_macrophage
tLung,Fibroblasts,COL13A1+ matrix FBs,703,0.37841758,0.37281406,0.1377208,refined_c1q_macrophage
tLung,Fibroblasts,COL14A1+ matrix FBs,390,0.4296644,0.43169153,0.14962676,refined_c1q_macrophage
tLung,Fibroblasts,Myofibroblasts,245,0.36591515,0.3579378,0.13851085,refined_c1q_macrophage
tLung,Fibroblasts,Smooth muscle cells,139,0.25741476,0.23890127,0.113608256,refined_c1q_macrophage
tLung,Fibroblasts,Undetermined,111,0.23600703,0.16566044,0.23943311,refined_c1q_macrophage
tLung,MAST cells,MAST,1809,0.07091875,0.059725318,0.059992496,refined_c1q_macrophage
tLung,Myeloid cells,Activated DCs,154,0.110465914,0.10593513,0.06899728,refined_c1q_macrophage
tLung,Myeloid cells,Alveolar Mac,1324,1.3311955,1.426235,0.5834198,refined_c1q_macrophage
tLung,Myeloid cells,CD163+CD14+ DCs,660,0.26349902,0.24184826,0.15167946,refined_c1q_macrophage
tLung,Myeloid cells,CD1c+ DCs,528,0.1367653,0.122962646,0.08545501,refined_c1q_macrophage
tLung,Myeloid cells,Monocytes,639,0.10055966,0.08283022,0.08431674,refined_c1q_macrophage
tLung,Myeloid cells,Undetermined,484,0.237422,0.19929352,0.21853812,refined_c1q_macrophage
tLung,Myeloid cells,mo-Mac,4678,0.8078196,0.7167524,0.46292117,refined_c1q_macrophage
tLung,Myeloid cells,pDCs,116,0.067624934,0.059725318,0.042160917,refined_c1q_macrophage
tLung,T/NK cells,CD4+ Th,3572,0.038433123,0.023104906,0.03345966,refined_c1q_macrophage
tLung,T/NK cells,CD8 low T,785,0.037203766,0.023104906,0.032216974,refined_c1q_macrophage
tLung,T/NK cells,CD8+/CD4+ Mixed Th,2464,0.024636403,0.023104906,0.025534503,refined_c1q_macrophage
tLung,T/NK cells,Cytotoxic CD8+ T,418,0.03570885,0.023104906,0.030260453,refined_c1q_macrophage
tLung,T/NK cells,Exhausted CD8+ T,1762,0.05224699,0.046209812,0.03745169,refined_c1q_macrophage
tLung,T/NK cells,Exhausted Tfh,385,0.055139333,0.046209812,0.04224963,refined_c1q_macrophage
tLung,T/NK cells,NK,739,0.029888256,0.023104906,0.03053009,refined_c1q_macrophage
tLung,T/NK cells,Naive CD4+ T,1743,0.030653857,0.023104906,0.028210051,refined_c1q_macrophage
tLung,T/NK cells,Naive CD8+ T,203,0.029169755,0.023104906,0.028639603,refined_c1q_macrophage
tLung,T/NK cells,Treg,1608,0.049256116,0.046209812,0.038511295,refined_c1q_macrophage
tLung,T/NK cells,Undetermined,262,0.08186189,0.06931472,0.06572696,refined_c1q_macrophage
tLung,,,5742,0.035007153,0.023104906,0.04008994,refined_c1q_macrophage
PE,B lymphocytes,Follicular B cells,3019,0.061279606,0.05549786,0.041815974,refined_inflammatory_macrophage
PE,B lymphocytes,MALT B cells,109,0.18507285,0.175006,0.0867988,refined_inflammatory_macrophage
PE,B lymphocytes,Undetermined,152,0.13981429,0.12804395,0.0674916,refined_inflammatory_macrophage
PE,Epithelial cells,,396,0.21789236,0.20519458,0.18911369,refined_inflammatory_macrophage
PE,Myeloid cells,Pleural Mac,2713,0.3927077,0.3482149,0.24771868,refined_inflammatory_macrophage
PE,Myeloid cells,Undetermined,142,0.087403335,0.06178481,0.094066106,refined_inflammatory_macrophage
PE,T/NK cells,CD8 low T,1691,0.09839719,0.08568644,0.06340534,refined_inflammatory_macrophage
PE,T/NK cells,Cytotoxic CD8+ T,149,0.14110924,0.11950813,0.103050314,refined_inflammatory_macrophage
PE,T/NK cells,Exhausted CD8+ T,438,0.16901171,0.15739132,0.08068062,refined_inflammatory_macrophage
PE,T/NK cells,NK,517,0.11238408,0.09100197,0.09448494,refined_inflammatory_macrophage
PE,T/NK cells,Naive CD4+ T,4365,0.08209811,0.07576637,0.042505715,refined_inflammatory_macrophage
PE,T/NK cells,Naive CD8+ T,1418,0.10128544,0.095606506,0.047791008,refined_inflammatory_macrophage
PE,T/NK cells,Treg,519,0.11086487,0.10498352,0.055152807,refined_inflammatory_macrophage
PE,,,4368,0.08719854,0.07170488,0.065442294,refined_inflammatory_macrophage
mBrain,B lymphocytes,Follicular B cells,675,0.08139276,0.06178481,0.07003565,refined_inflammatory_macrophage
mBrain,B lymphocytes,MALT B cells,326,0.17990737,0.15110436,0.13846216,refined_inflammatory_macrophage
mBrain,B lymphocytes,Plasma cells,299,0.059518725,0.047803253,0.057965703,refined_inflammatory_macrophage
mBrain,Endothelial cells,Tumor ECs,155,0.13459578,0.08568644,0.14095306,refined_inflammatory_macrophage
mBrain,Epithelial cells,Malignant cells,15423,0.1631611,0.11950813,0.15321527,refined_inflammatory_macrophage
mBrain,Fibroblasts,FB-like cells,200,0.22119237,0.20722532,0.1557243,refined_inflammatory_macrophage
mBrain,Fibroblasts,Pericytes,217,0.09141091,0.07170488,0.11448117,refined_inflammatory_macrophage
mBrain,MAST cells,MAST,508,0.09400929,0.07170488,0.089422405,refined_inflammatory_macrophage
mBrain,Myeloid cells,Alveolar Mac,133,0.5205086,0.47507107,0.28784797,refined_inflammatory_macrophage
mBrain,Myeloid cells,CD163+CD14+ DCs,177,1.0600442,1.0747105,0.3736124,refined_inflammatory_macrophage
mBrain,Myeloid cells,Microglia/Mac,563,0.57115126,0.5204135,0.34746385,refined_inflammatory_macrophage
mBrain,Myeloid cells,Monocytes,251,0.551703,0.54348934,0.25567257,refined_inflammatory_macrophage
mBrain,Myeloid cells,Undetermined,445,0.10559195,0.07170488,0.11933691,refined_inflammatory_macrophage
mBrain,Myeloid cells,mo-Mac,3942,0.5797937,0.4938501,0.41602743,refined_inflammatory_macrophage
mBrain,T/NK cells,CD4+ Th,340,0.20138054,0.1952745,0.098832294,refined_inflammatory_macrophage
mBrain,T/NK cells,CD8 low T,146,0.2007926,0.18199678,0.11740036,refined_inflammatory_macrophage
mBrain,T/NK cells,Exhausted CD8+ T,364,0.34564131,0.3231811,0.17650662,refined_inflammatory_macrophage
mBrain,T/NK cells,NK,306,0.27579767,0.2728933,0.13407412,refined_inflammatory_macrophage
mBrain,T/NK cells,Naive CD4+ T,259,0.099644266,0.08568644,0.070564374,refined_inflammatory_macrophage
mBrain,T/NK cells,Treg,348,0.23003708,0.20546189,0.13430773,refined_inflammatory_macrophage
mBrain,T/NK cells,Undetermined,801,0.10091083,0.07576637,0.10679307,refined_inflammatory_macrophage
mBrain,,,2835,0.12835519,0.08568644,0.13393928,refined_inflammatory_macrophage
mLN,B lymphocytes,Follicular B cells,5119,0.11973406,0.109588064,0.07292717,refined_inflammatory_macrophage
mLN,B lymphocytes,GC B cells in the DZ,233,0.21854892,0.20219418,0.13853869,refined_inflammatory_macrophage
mLN,B lymphocytes,GC B cells in the LZ,149,0.17525229,0.16731139,0.086666815,refined_inflammatory_macrophage
mLN,B lymphocytes,MALT B cells,208,0.2659176,0.25299782,0.13883078,refined_inflammatory_macrophage
mLN,B lymphocytes,Undetermined,270,0.2539405,0.2294517,0.113292105,refined_inflammatory_macrophage
mLN,Epithelial cells,Malignant cells,2961,0.39292985,0.35629895,0.3110754,refined_inflammatory_macrophage
mLN,Myeloid cells,CD163+CD14+ DCs,133,1.383157,1.4342808,0.4272713,refined_inflammatory_macrophage
mLN,Myeloid cells,Monocytes,563,0.6902614,0.6868992,0.26378366,refined_inflammatory_macrophage
mLN,Myeloid cells,Undetermined,545,0.118237294,0.07939949,0.14059749,refined_inflammatory_macrophage
mLN,Myeloid cells,mo-Mac,3841,0.85320836,0.8542108,0.4417587,refined_inflammatory_macrophage
mLN,T/NK cells,CD4+ Th,491,0.19271798,0.18898755,0.08257675,refined_inflammatory_macrophage
mLN,T/NK cells,CD8 low T,361,0.19628021,0.175006,0.108292386,refined_inflammatory_macrophage
mLN,T/NK cells,Cytotoxic CD8+ T,244,0.19905835,0.18199678,0.092266396,refined_inflammatory_macrophage
mLN,T/NK cells,Exhausted CD8+ T,492,0.3047711,0.29361558,0.1198179,refined_inflammatory_macrophage
mLN,T/NK cells,NK,721,0.21341607,0.1952745,0.11052424,refined_inflammatory_macrophage
mLN,T/NK cells,Naive CD4+ T,1757,0.106896356,0.095606506,0.058021553,refined_inflammatory_macrophage
mLN,T/NK cells,Naive CD8+ T,231,0.189246,0.1766884,0.086118996,refined_inflammatory_macrophage
mLN,T/NK cells,Treg,633,0.19502634,0.1766884,0.107865825,refined_inflammatory_macrophage
mLN,T/NK cells,Undetermined,109,0.36936587,0.36399356,0.18948755,refined_inflammatory_macrophage
mLN,,,1819,0.17037956,0.1334897,0.13061477,refined_inflammatory_macrophage
nLN,B lymphocytes,Follicular B cells,8982,0.104223534,0.09338104,0.069980554,refined_inflammatory_macrophage
nLN,B lymphocytes,GC B cells in the DZ,169,0.18229473,0.16731139,0.113649935,refined_inflammatory_macrophage
nLN,B lymphocytes,GC B cells in the LZ,132,0.14186585,0.11950813,0.0798021,refined_inflammatory_macrophage
nLN,B lymphocytes,MALT B cells,525,0.23680183,0.23218627,0.13105136,refined_inflammatory_macrophage
nLN,B lymphocytes,Plasma cells,488,0.024019085,0.023901626,0.032934833,refined_inflammatory_macrophage
nLN,B lymphocytes,Undetermined,276,0.18634571,0.17137288,0.100740395,refined_inflammatory_macrophage
nLN,Myeloid cells,Activated DCs,122,0.37271383,0.35239428,0.20066765,refined_inflammatory_macrophage
nLN,Myeloid cells,CD1c+ DCs,181,0.8043648,0.8014728,0.33440018,refined_inflammatory_macrophage
nLN,Myeloid cells,Undetermined,868,0.24917983,0.07170488,0.34595722,refined_inflammatory_macrophage
nLN,T/NK cells,CD4+ Th,1159,0.17563172,0.16837248,0.07634941,refined_inflammatory_macrophage
nLN,T/NK cells,CD8 low T,921,0.17245573,0.15110436,0.108662084,refined_inflammatory_macrophage
nLN,T/NK cells,Cytotoxic CD8+ T,185,0.27783683,0.2638809,0.109401286,refined_inflammatory_macrophage
nLN,T/NK cells,Exhausted CD8+ T,168,0.30276465,0.2921154,0.11213223,refined_inflammatory_macrophage
nLN,T/NK cells,NK,307,0.22392082,0.20059003,0.1516384,refined_inflammatory_macrophage
nLN,T/NK cells,Naive CD4+ T,13713,0.09660765,0.08568644,0.0578487,refined_inflammatory_macrophage
nLN,T/NK cells,Naive CD8+ T,1317,0.16599259,0.14747125,0.098224334,refined_inflammatory_macrophage
nLN,T/NK cells,Treg,1516,0.1557791,0.14747125,0.08440932,refined_inflammatory_macrophage
nLN,T/NK cells,Undetermined,139,0.28011742,0.27898997,0.15160322,refined_inflammatory_macrophage
nLN,,,6096,0.114236146,0.08568644,0.10004608,refined_inflammatory_macrophage
nLung,B lymphocytes,Follicular B cells,332,0.09497735,0.08568644,0.06393397,refined_inflammatory_macrophage
nLung,B lymphocytes,GrB-secreting B cells,186,0.25393185,0.23315768,0.119512595,refined_inflammatory_macrophage
nLung,Endothelial cells,Lymphatic ECs,207,0.07598432,0.047803253,0.091514,refined_inflammatory_macrophage
